date,url,username,content,location,lanuage
2022-11-01 20:19:12+00:00,https://twitter.com/Dutchitchannel/status/1587539775212474379,Dutchitchannel,Web Summit ceo @paddycosgrave asks government of Ireland 🇮🇪 stop bankrolling Russian money https://t.co/mQDG7UpQzQ,redactie@dutchitchannel.nl,en
2022-11-01 20:18:52+00:00,https://twitter.com/ojeconomico/status/1587539691020161026,ojeconomico,Web Summit. Ministro da Economia anuncia pacote de 19 milhões para ajudar startups https://t.co/HfCiESEZgr,Portugal,pt
2022-11-01 20:18:14+00:00,https://twitter.com/calafate_luis/status/1587539533842812930,calafate_luis,Primeira-dama da Ucrânia vai abrir a Web Summit – Observador https://t.co/WZoAgqXx6N,Póvoa de Varzim | Portugal,pt
2022-11-01 20:16:10+00:00,https://twitter.com/Ryan_Browne_/status/1587539014344663047,Ryan_Browne_,"Web Summit founder Paddy Cosgrave taking a pop at Irish government over Russia sanctions..

""How can Ireland help Ukraine stop bankrolling Russian oligarchs?"" #WebSummit","London, UK",en
2022-11-01 20:16:00+00:00,https://twitter.com/1ATHStudio/status/1587538970627424258,1ATHStudio,"Ukraine's First Lady at @WebSummit Opening Night! 

@ZelenskaUA has flown to Lisbon to open Web Summit 2022 alongside @lisapjackson, @cz_binance &amp; many more!

As the #WebSummit continues, we’ll share insider information from the biggest names in #tech🔝

So stay tuned! https://t.co/iBfFL9bWka", vUniversum,en
2022-11-01 20:14:21+00:00,https://twitter.com/elmon01/status/1587538554724433921,elmon01,Web summit 2022 🇵🇹 @cz_binance https://t.co/LiWYmx6iz2,"Zürich, Schweiz",en
2022-11-01 20:12:06+00:00,https://twitter.com/Dee_sastrous/status/1587537988753543170,Dee_sastrous,Io che scrivo messaggi al mio capo seduto due sedie più in là all'evento di apertura del Web Summit. https://t.co/yJfkobuo2j,,it
2022-11-01 20:11:54+00:00,https://twitter.com/LuckyMalethia/status/1587537940292710400,LuckyMalethia,@cz_binance i see web summit on @EarlyMinter live but the voice quality of your web summit is very poor even we are not able to hear your half speech after that the voice become clear it's fault #binancelive ask someone who joined binance live,,en
2022-11-01 20:11:06+00:00,https://twitter.com/anniewestdotcom/status/1587537740220203008,anniewestdotcom,"@EXECUTIVESTEVE Web Summit already in full swing I see

okay never mind",Ireland,en
2022-11-01 20:09:22+00:00,https://twitter.com/MexsonFernandes/status/1587537300673773569,MexsonFernandes,"Second year at Web Summit in Lisbon. Excited to work on our startup @Preflets. We are clean tech startup focused on reducing carbon footprint through efficiency intelligence. 

Visit us on 2nd Nov at pavilion 3, stand A152.

@WebSummit https://t.co/aBE1puRie9","Goa, India",en
2022-11-01 20:08:10+00:00,https://twitter.com/liksom/status/1587536999099031554,liksom,"@paddycosgrave seriously. You need to learn to communicate, manage expectations and properly apologise. The last few hours of Web summit has been so disappointing, but proper information and apologies could have helped.",Oslo,en
2022-11-01 20:06:49+00:00,https://twitter.com/flardoNFT/status/1587536658995548162,flardoNFT,Die Open Metaverse Alliance (OMA3) startet auf dem Web Summit in Lissabon - Business Wire https://t.co/tDTUJxRMCm #nft #crypto,nft land,de
2022-11-01 20:04:15+00:00,https://twitter.com/observadorpt/status/1587536015568297995,observadorpt,Costa Silva anuncia 90 milhões de euros em vouchers para startups na Web Summit. “O futuro é o que começamos a fazer hoje” https://t.co/C6gprf6o2m,Portugal,pt
2022-11-01 20:03:36+00:00,https://twitter.com/IgnitePR/status/1587535849767333892,IgnitePR,"Q4 in the tech industry is humming with mega conferences (Web Summit, AWS re:Invent, CES, MWC, etc. ). Ever wonder how or why companies are able to snag those coveted industry awards? Read on because we explore this topic more. 

https://t.co/i5OgbSrSiK

#awards #BestofShow #buzz",San Francisco Bay Area,en
2022-11-01 20:02:47+00:00,https://twitter.com/swapincom/status/1587535645420953600,swapincom,"Swapin Has Landed in Lisbon for Web Summit 2022! 🛬

Reach out or visit us at our booth tomorrow, we’re happy to meet! 👋

#WebSummit2022 #Swapin #Lisbon #Cryptocurency #web3 https://t.co/6c8mCwmoZQ","Tallinn, Estonia",en
2022-11-01 20:02:43+00:00,https://twitter.com/RFHanrahan/status/1587535630409601025,RFHanrahan,@MaxBlumenthal Congratulations! By calling the First Lady of Ukraine a ‘welfare queen’ you have shown that canceling your invitation to the Web Summit was a wise decision. https://t.co/ygG9beRt6p,"Arlington, VA",en
2022-11-01 20:02:13+00:00,https://twitter.com/unicornflisboa/status/1587535501979967489,unicornflisboa,"The Web Summit starts now. 📍 In the next few days, Lisbon will be the stage for innovation, technology and entrepreneurship. 

Curious about what the Unicorn Factory Lisboa has to announce during the conference? These are the sessions you should attend 👇 https://t.co/vyaoOm5gYY","Lisboa, Portugal",en
2022-11-01 20:01:45+00:00,https://twitter.com/appgain/status/1587535386359767047,appgain,"We're very exciting to meet you all 👏 at the Web Summit 2022
we showcasing our latest Marketing innovations, so don't forget to drop by..

#websummit2022 https://t.co/8E4Is5Ou84","Delaware, USA",en
2022-11-01 20:00:26+00:00,https://twitter.com/techinjektion/status/1587535052887711744,techinjektion,"#Tech #NewsFlash 11/01
The Open Metaverse Alliance (OMA3) Launches at Web Summit in Lisbon
https://t.co/JD0ur2XOpI
#Technology #Bot #News",127.0.0.1,en
2022-11-01 20:00:00+00:00,https://twitter.com/InvestSP/status/1587534944166977536,InvestSP,"CreativeSP leva 10 empresas paulistas para o Web Summit, a maior feira de inovação e tecnologia do mundo. Missão internacional visa promover São Paulo como um polo de negócios tecnológicos e atrair novos investimentos para o estado. https://t.co/DQMN21pXNe https://t.co/qzq3PczRb1",São Paulo,pt
2022-11-01 19:59:48+00:00,https://twitter.com/TwiterLTC/status/1587534894888001537,TwiterLTC,cz_binance: Pushing crypto adoption at Web Summit in Lisbon. https://t.co/LqgDYP1ib9,Злынка,en
2022-11-01 19:57:05+00:00,https://twitter.com/dinheiro_vivo/status/1587534212332392448,dinheiro_vivo,"António Costa Silva: ""O futuro é que fazemos agora"" na Web Summit https://t.co/2KVvzIUAyC https://t.co/8CkrGqyOTM",Lisboa - Portugal,pt
2022-11-01 19:56:51+00:00,https://twitter.com/saipoornaa/status/1587534154148843520,saipoornaa,"lisbon web summit shows how the crypto adoption is growing each year. 
@Suveett_Crypto https://t.co/vFiijY8oHn",,en
2022-11-01 19:56:46+00:00,https://twitter.com/AlinaAntropovaa/status/1587534129561755648,AlinaAntropovaa,"Web Summit online

https://t.co/FAQuNwvOIU",The earth🌍,en
2022-11-01 19:53:03+00:00,https://twitter.com/metav3rse_/status/1587533193837965313,metav3rse_,The Open Metaverse Alliance (OMA3) Launches at Web Summit in Lisbon - Business Wire https://t.co/GrzyORLRUK,,en
2022-11-01 19:53:02+00:00,https://twitter.com/Cryptoprenure/status/1587533193720516608,Cryptoprenure,The Open Metaverse Alliance (OMA3) Launches at Web Summit in Lisbon - Business Wire https://t.co/oveJ2pccrj,,en
2022-11-01 19:53:02+00:00,https://twitter.com/PartnersNFT/status/1587533192202158081,PartnersNFT,The Open Metaverse Alliance (OMA3) Launches at Web Summit in Lisbon - Business Wire https://t.co/OzmUkUh6I6,"Denver, CO",en
2022-11-01 19:52:23+00:00,https://twitter.com/marxculture/status/1587533029794148352,marxculture,Those poor bastards. Trapped at the unspeakable shitshow that is Web Summit and denied the sweet release of death. https://t.co/Tml88SP06k,London,en
2022-11-01 19:49:42+00:00,https://twitter.com/SalisPro/status/1587532352829493249,SalisPro,"@pedma7 @TheBirbNest @crypto_birb @binance Dont get me wrong, i always seeks more knowledge. What does a web summit means",Plateau nig.,en
2022-11-01 19:49:35+00:00,https://twitter.com/NewsFromBW/status/1587532321473069056,NewsFromBW,The Open Metaverse Alliance (OMA3) Launches at Web Summit in Lisbon https://t.co/f7zFsK3H9p https://t.co/dj2fjATw0B,,en
2022-11-01 19:48:10+00:00,https://twitter.com/Arifai777/status/1587531965989019648,Arifai777,The Open Metaverse Alliance (OMA3) Launches at Web Summit in Lisbon https://t.co/yxDeLOYa7t,,en
2022-11-01 19:48:05+00:00,https://twitter.com/IrishTimes/status/1587531947722805249,IrishTimes,Web Summit start delayed after equipment dislodged from ceiling https://t.co/We4iN2cexN,Ireland,en
2022-11-01 19:47:53+00:00,https://twitter.com/ojeconomico/status/1587531894710738946,ojeconomico,Fundador da Web Summit sublinha elevado número de participantes na abertura do evento https://t.co/iiDbwoTCPq,Portugal,pt
2022-11-01 19:47:25+00:00,https://twitter.com/MunnPmz/status/1587531778599919621,MunnPmz,"You should be watching this!!!
#Web Summit 2022 | Opening Night https://t.co/1FhzThPTqs via @YouTube",MARS,en
2022-11-01 19:47:14+00:00,https://twitter.com/serkanunsal/status/1587531730080210946,serkanunsal,"@aykutws @umutyakaa @startups_watch revenue bilgisi yok bizde ama funding kısmına bakayım, şimdi Web Summit’e geldim.",Istanbul,tr
2022-11-01 19:45:35+00:00,https://twitter.com/julilebed/status/1587531316509147139,julilebed,My first time at Web Summit 🤩 So far so good https://t.co/AnUoxKyCea,Cyprus,en
2022-11-01 19:43:07+00:00,https://twitter.com/Cleeeese/status/1587530695689531393,Cleeeese,"Paddy Cosgrave traz a família pela primeira vez. ""A Web Summit está de regresso"", anunciou https://t.co/n8Kn7NsID9 https://t.co/kjSNCFaoLn",,pt
2022-11-01 19:42:44+00:00,https://twitter.com/simonteles3/status/1587530598586863616,simonteles3,"Abertura da Web Summit interrompida devido a incidente. Há imagens https://t.co/9AZBq6kzsI 
Difícil acreditar como tudo se politiza. hoje, ao sabor da propaganda Nato e Cia das televisões 
E tem dama primeira, até, desta, de nazistões",Braga ,pt
2022-11-01 19:39:43+00:00,https://twitter.com/Collie_Mac/status/1587529839501680640,Collie_Mac,@ciananbrennan Leo in the rafters. The Phantom of the Web Summit.,"Cork & Waterford, Ireland",en
2022-11-01 19:38:24+00:00,https://twitter.com/evgeny_tronchuk/status/1587529508361576448,evgeny_tronchuk,"Бачу, що дуже багато знайомих цього року будуть на Web Summit, на який і я мав би потрапити разом з командою, але.. цього року не вийде, нажаль.",Odesa,uk
2022-11-01 19:34:33+00:00,https://twitter.com/AgostinhoPT/status/1587528541578661895,AgostinhoPT,Nunca consegui compreender para que serve a Web Summit... admito 😆 Que raio vai lá fazer a mulher do Zelensky este ano?,,pt
2022-11-01 19:34:22+00:00,https://twitter.com/thebitcoinergi/status/1587528494065385473,thebitcoinergi,"Web summit rolando agora em Lisboa e eu vendo as fotos e tweets de todo mundo, quase arrependida de não ter pego o ingresso grátis e ido 🥹 choices  porém FOMO",Por aí,pt
2022-11-01 19:34:16+00:00,https://twitter.com/AndyMatthews__/status/1587528470741282816,AndyMatthews__,"So landed from the early morning Lisbon flight this am, full of tech bros trying to sleep before heading the Web Summit. Some baby screaming keeping them awake the entire flight! 

I’ve never been more proud of Cole! That’s my boy!",Dublin,en
2022-11-01 19:31:43+00:00,https://twitter.com/Suite_Tea/status/1587527826818727936,Suite_Tea,Whoaaaa my friends are at Web Summit and the speakers snapped above the crowd and are barely hanging on,Where the hemp resides ,en
2022-11-01 19:30:55+00:00,https://twitter.com/rmarvao/status/1587527627501228033,rmarvao,"Afternoon closes with drinks at the Web Summit #Corporate #Innovation #Summit and now arrived in #Palácio das #Necessidades for dinner with more than 100 corporates.

Biggest insights of the day:
🔸Major problems with #Talent as #Culture, #Hiring, #Traini…https://t.co/cuf9QYk7p3",Lisbon / Brussels,en
2022-11-01 19:30:06+00:00,https://twitter.com/calindrimbau/status/1587527421577904129,calindrimbau,Day 1 at web summit - been so busy haven’t even made it to the conference 😅,The World,en
2022-11-01 19:29:22+00:00,https://twitter.com/binaratmaja/status/1587527234507534337,binaratmaja,Pushing crypto adoption at Web Summit in Lisbon. https://t.co/MODtegHZ14,"Yogyakarta, Indonesia",en
2022-11-01 19:29:16+00:00,https://twitter.com/mayralassalette/status/1587527211682242562,mayralassalette,Estou na web summit. Se estás por aqui diz-me e ‘bora ter uma conversa :) #WebSummit https://t.co/R60XuQVsTI,"Washington, DC",pt
2022-11-01 19:28:26+00:00,https://twitter.com/PFerreiraV2/status/1587527001622994944,PFerreiraV2,"Ministro da Economia apresentado na Web Summit simplesmente como ""António Costa"". Muita gente a pensar que por cá os governantes têm todos o mesmo nome.",,pt
2022-11-01 19:27:46+00:00,https://twitter.com/borgley/status/1587526831942631425,borgley,I asked in discord less than a week ago if there was any meetup planned for Lisbon around Web Summit/Breakpoint and the @DuneAnalytics  team put this together last minute 👑👑👑👑👑 Thanks!!,,en
2022-11-01 19:26:43+00:00,https://twitter.com/Origino_io/status/1587526567252877312,Origino_io,"🇵🇹 51 de las 58 startups del ecosistema SantanderX 100, participamos de una gran jornada de Workshop en Lisboa. ¡Mañana nos espera un gran día en el Web Summit! https://t.co/RRSHWXQzK7",Digital Nomads,es
2022-11-01 19:23:33+00:00,https://twitter.com/TsarKastik/status/1587525770691444738,TsarKastik,"@wallacemick @WebSummit The Web Summit disinvited Grayzone News, which often has an anti-imperialism message. https://t.co/3twkxpYY6E",Wapwallopen PA,en
2022-11-01 19:22:32+00:00,https://twitter.com/olhardigital/status/1587525515648401408,olhardigital,"Web Summit: “maior evento de tecnologia do mundo” é interrompido após alto-falante ameaçar cair do teto da Altice Arena, em Portugal #OlharDigital 
https://t.co/kqjYQvPYZR",Brasil,pt
2022-11-01 19:22:05+00:00,https://twitter.com/cz_binance/status/1587525401483612162,cz_binance,Pushing crypto adoption at Web Summit in Lisbon. https://t.co/xK7N2rA8k1,,en
2022-11-01 19:21:01+00:00,https://twitter.com/Vultr/status/1587525132867731462,Vultr,"Web Summit day 1 is coming to a close, but we can't wait to see everyone tomorrow! 

Stop by booth E149 in pavilion 1 tomorrow to meet the team, discuss your cloud needs, and learn how you could get up to $100k worth of free cloud credits! 

Learn more ⬇️ https://t.co/zvj0vfQ7LW",27 data centers worldwide,en
2022-11-01 19:19:04+00:00,https://twitter.com/euronewsbiz/status/1587524642100871168,euronewsbiz,"Web Summit 'pushes the boundaries of discourse,' says CEO Paddy Cosgrave after free speech row https://t.co/EqHJRLFvp5 https://t.co/IdVe06eL9S",,en
2022-11-01 19:17:12+00:00,https://twitter.com/JornalNoticias/status/1587524172573728769,JornalNoticias,Queda de câmara suspensa no Altice Arena interrompe abertura da Web Summit https://t.co/vDHA0Q0hGt https://t.co/dhOFR5vxG8,Porto - Portugal,pt
2022-11-01 19:15:46+00:00,https://twitter.com/tiagovrtr/status/1587523811230064647,tiagovrtr,Me chatting at Web Summit tonightl https://t.co/KRW6UBYL6P,"London, UK",en
2022-11-01 19:14:00+00:00,https://twitter.com/cyprusmail/status/1587523370526150657,cyprusmail,"Web Summit Opening Ceremony
The biggest tech festival on the planet. 

Watch live from #Lisbon ✌️
👇
https://t.co/zLZ0QWEkDX

#CMatWebSummit #WebSummit #WebSummit2022 #Startups #Cyprus https://t.co/pmgAqUVfrm","Nicosia, Cyprus",en
2022-11-01 19:13:25+00:00,https://twitter.com/Renascenca/status/1587523221896790022,Renascenca,"Web Summit esgotou há semanas, diz o fundador, da Web Summit. ""Números dos próximos dias vão bater todos os recordes"", assegura.",,pt
2022-11-01 19:13:12+00:00,https://twitter.com/crypto_birb/status/1587523168532676611,crypto_birb,Boom! Great to see @pedma7 represent @TheBirbNest team at the Web Summit in Lisbon. Shoutout to @binance for helping out there https://t.co/WafJKMu3uf,,en
2022-11-01 19:12:48+00:00,https://twitter.com/Forbes_Portugal/status/1587523065730150400,Forbes_Portugal,#ForbesPortugal | Delta Cafés marca presença na Web Summit https://t.co/pKFG13AApd,"Lisboa, Portugal",pt
2022-11-01 19:11:18+00:00,https://twitter.com/pedma7/status/1587522690469994498,pedma7,"At web summit 2022 - Lisbon.

@TheBirbNest @crypto_birb @binance https://t.co/85eO5Tyguf",Portugal,en
2022-11-01 19:10:55+00:00,https://twitter.com/JohnHarpur1/status/1587522594118533128,JohnHarpur1,@OFarrell86 Web Summit a big loss to the City...was always a great buzz around town for it!!!,Dublin ...,en
2022-11-01 19:10:04+00:00,https://twitter.com/Cleeeese/status/1587522376899919873,Cleeeese,Queda de câmara suspensa no Altice Arena interrompe abertura da Web Summit https://t.co/DJHFUTGswC https://t.co/x43EcxSUXK,,pt
2022-11-01 19:07:50+00:00,https://twitter.com/Daniel_OSousa/status/1587521817228574720,Daniel_OSousa,"Web Summit 2022 Opening Night
#WebSummit2022 #WebSummit https://t.co/Ef5rINFevc",Portugal,en
2022-11-01 19:07:28+00:00,https://twitter.com/PlannedActs/status/1587521723980812288,PlannedActs,"I’m so excited! I will be an expert presenter at the Entrepreneurs Rocket Fuel Web Summit #12, on November 2, 2022!  

Claim your free ticket today!  https://t.co/HELnPhO8I0 https://t.co/H9a9diLwWi",Worldwide (based in NYC),en
2022-11-01 19:05:13+00:00,https://twitter.com/noticiaaominuto/status/1587521157103747072,noticiaaominuto,Abertura da Web Summit interrompida devido a incidente. Há imagens https://t.co/LcWqljpctt #paisaominuto,Portugal,pt
2022-11-01 19:03:40+00:00,https://twitter.com/ape6743/status/1587520770040815618,ape6743,"I declare this is the official meeting point for @BoredApeYC at Web Summit Lisbon.

@zr0art @nefertemNFT @versusbysu @CryptoGarga @VStrangeYUGA @CypherGlaze @Doxia_eth https://t.co/yZidFy1dhq",BAYC,en
2022-11-01 19:03:27+00:00,https://twitter.com/capitalgr/status/1587520714780835841,capitalgr,Web Summit 2022 στη Λισαβόνα https://t.co/YWlM1XAfnA,"Athens, Greece",und
2022-11-01 19:01:29+00:00,https://twitter.com/mytw33t5/status/1587520217164529665,mytw33t5,"Starting Web Summit from the main stage.

#ecommerce #websummit2022 #loyaltymarketing https://t.co/zKmtPDXYYf",Europe,en
2022-11-01 18:59:29+00:00,https://twitter.com/GDMartins7/status/1587519715961888770,GDMartins7,Barracada na Web Summit logo na inauguração. Que estranho terem optado por passar o evento para outra cidade.,Rua Sésamo,pt
2022-11-01 18:58:27+00:00,https://twitter.com/Renascenca/status/1587519453918527489,Renascenca,"Fundador da Web Summit Paddy Cosgrave sobe ao palco central para aludir a um ""problema técnico"" e que ""estão a fazer tudo o que podem"" para retomar a sessão de abertura. ""Fiquem por ai, vai valer a pena"", diz, prevendo mais 15 minutos de interrupção.",,pt
2022-11-01 18:57:37+00:00,https://twitter.com/EnglishJaun/status/1587519245994303488,EnglishJaun,Web Summit opening ceremony interrupted by technical incident – Tecnologia https://t.co/RM6Ev032ys,,en
2022-11-01 18:56:36+00:00,https://twitter.com/euronewsnext/status/1587518989676281860,euronewsnext,"While we’re waiting, here’s what you can expect from this year’s event.

@Pascale_Davies sat down with Web Summit’s CEO and co-founder Paddy Cosgrave earlier to get a preview 👇🏻

https://t.co/DEIivQYlPg",,en
2022-11-01 18:56:02+00:00,https://twitter.com/PrayForPatrick/status/1587518845559922689,PrayForPatrick,great first day at my new job in Lisbon doing rigging at the arena for Web Summit.  at home relaxing now.,"Donegal, Ireland",en
2022-11-01 18:55:22+00:00,https://twitter.com/francislelong/status/1587518678869975057,francislelong,"I will be at the Web Summit for the week !
50.000 attendees but the only company dedicated to Nocode technologies. 
Come to visit us on Thursday, booth G132 ! https://t.co/xHctloDa1q","Paris, France",en
2022-11-01 18:54:57+00:00,https://twitter.com/AnaPapri/status/1587518574926635008,AnaPapri,Inauguração da web summit cancelada!!,"Almada, Portugal",pt
2022-11-01 18:54:49+00:00,https://twitter.com/nowthisnews/status/1587518542018027522,nowthisnews,"LIVE NOW: Ukrainian first lady Olena Zelenska will speak at the opening of the Web Summit, Europe's largest technology conference

(Courtesy: Web Summit) https://t.co/tBgbr5c801",The Internet & NYC,en
2022-11-01 18:51:11+00:00,https://twitter.com/aanacatarinaaa/status/1587517628209307648,aanacatarinaaa,Fecharam a 2a circular para algum convidado do Web Summit passar… alguém sabe de quem se trata?,"Lisboa, Portugal",pt
2022-11-01 18:50:46+00:00,https://twitter.com/aaronjmate/status/1587517523062398980,aaronjmate,"The @KyivIndependent reported that Web Summit cancelled me and @MaxBlumenthal after a letter signed by Ukrainian officials ""and other persistent requests."" 

I wonder if this surprise appearance by the Ukrainian first lady is connected to those persistent requests: https://t.co/umTjDBZVIM","Brooklyn, NY",en
2022-11-01 18:50:33+00:00,https://twitter.com/MrDuarteGrilo/status/1587517468201062401,MrDuarteGrilo,A @uber_portugal só devia existir durante a web summit. Para aprender a não aumentar os preços durante uma semana. #sad,"Lisboa, Portugal",pt
2022-11-01 18:50:13+00:00,https://twitter.com/RichardSoul3/status/1587517385158066176,RichardSoul3,@Terroriser @WebSummit I live in Portugal but I cant go to the web summit but a teacher of mine  os going Im thinking of Bribing him to get an autograph,,en
2022-11-01 18:48:17+00:00,https://twitter.com/Aeroflap/status/1587516897008001027,Aeroflap,Embraer-X participa do Web Summit Lisboa 2022 de olho nos impactos da revolução digital na mobilidade https://t.co/3I84AORs7c,Brasil,pt
2022-11-01 18:46:36+00:00,https://twitter.com/contra_prodigy/status/1587516474209734656,contra_prodigy,"@WebSummit @ZelenskaUA @lisapjackson @cz_binance @misanharriman Web Summit is looking like a Ukrainian Nazi fundraising rally.
Tech fascists can’t see themselves. Yikes.",,en
2022-11-01 18:46:06+00:00,https://twitter.com/witch_notabitch/status/1587516345708576769,witch_notabitch,"Було б тупо приїхати з України на Web Summit, щоб тебе вбила колонка 🤦‍♀️ https://t.co/Sy0Jt6EZEF",Україна,uk
2022-11-01 18:45:59+00:00,https://twitter.com/vpazopoulos/status/1587516317258715139,vpazopoulos,"Τα κρυπτονομίσματα στο επίκεντρο

Τα crypto στο επίκεντρο του Web Summit 2022 στη Λισαβόνα https://t.co/5P7JJ1zeh3",Athens ,el
2022-11-01 18:43:38+00:00,https://twitter.com/cryptolistscom/status/1587515725798932480,cryptolistscom,Web Summit 2022 opening Night Halted. Metal cable fell down in the arena. This would not have happened if Elon Musk would have bought  WebSummit instead of Twitter. #WebSummit2022 #Halted #WebSummit #BreakingNews @cryptolistscom @elonmusk @WebSummit https://t.co/IXTWMuTZTt,"Marbella, Spain",en
2022-11-01 18:43:23+00:00,https://twitter.com/MaxBlumenthal/status/1587515663463378944,MaxBlumenthal,"Just days after Web Summit abruptly canceled us, the Western military-tech-industrial complex’s favorite welfare queen, Olena Zelenska, swoops in to the conference for a “surprise” address. 

As I said, powerful forces… https://t.co/N48Cux2sJu",,en
2022-11-01 18:40:21+00:00,https://twitter.com/_ehm09/status/1587514899403456512,_ehm09,"Web Summit 2022 🇵🇹 Opening night
#WebSummit2022 #lisbon #WebSummit https://t.co/StFYwFKwkv",,en
2022-11-01 18:40:19+00:00,https://twitter.com/PJChancelier/status/1587514891585421312,PJChancelier,"https://t.co/AST06WVfVD is present and ready to ascend the Web Summit 2022 edition !

#marketingtrends #partnershipsmatter https://t.co/7ThYPK6Pxo","Peterborough, England",en
2022-11-01 18:39:04+00:00,https://twitter.com/acidadebranca/status/1587514577398689792,acidadebranca,"Acho que já sei a causa da net estar nas lonas:

WEB SUMMIT","Lisboa, Portugal",pt
2022-11-01 18:38:39+00:00,https://twitter.com/alevtina_ev/status/1587514473920749569,alevtina_ev,"Web Summit, what a shame! What will you tell all these participants tomorrow, who were left outside tonight? Especially, to investors and partners? 🙄

I could definitely get if it was property communicated that not everyone can get in and prepare your ou…https://t.co/hUWnzwxgPN","Berlin, Germany",en
2022-11-01 18:34:21+00:00,https://twitter.com/STARTUPLISBOA/status/1587513390528073728,STARTUPLISBOA,"Lisbon will be on fire in the next few days🔥
The @WebSummit just started &amp; the city will welcome innovation, entrepreneurship and technology.

If you're attending the event &amp; want to catch all of it, check Startup Lisboa's guide for the Web Summit 2022 👇
https://t.co/I0mgNs9hWS https://t.co/cyuCohII7p",Lisboa,en
2022-11-01 18:33:53+00:00,https://twitter.com/JoseRamalho_PT/status/1587513271522844672,JoseRamalho_PT,Web Summit 2022 | Opening Night https://t.co/jp2DRMdNcS via @YouTube,"Lisboa, Portugal",en
2022-11-01 18:32:13+00:00,https://twitter.com/Renascenca/status/1587512853505908736,Renascenca,Incidente com drone interrompe abertura da Web Summit https://t.co/ToBdqcZJjI,,en
2022-11-01 18:31:45+00:00,https://twitter.com/canals_michel/status/1587512737600512002,canals_michel,"@JimInhofe @apmassaro3 @NATO 🤔 yes !! and the wife of Zelensky is in Lisbon, Portugal, “visiting” the web summit….🤔🤔🤔🤔🤔🤔 Vogue was not enough …..",Switzerland,en
2022-11-01 18:30:48+00:00,https://twitter.com/euronewsnext/status/1587512495845015557,euronewsnext,"🧵The stage is set for this year’s Web Summit - Europe’s largest technology event - in Lisbon.

100,000 people are expected at the event this year.

We’re live tweeting from the Altice Arena on the city’s waterfront where the opening ceremony is about to kick off. Join us 👋🏻 https://t.co/8gHEOqtW4V",,en
2022-11-01 18:29:16+00:00,https://twitter.com/canals_michel/status/1587512112930164738,canals_michel,Primeira-dama da Ucrânia vai abrir a Web Summit: https://t.co/BRBd6hc4Pe via @observadorpt,Switzerland,pt
2022-11-01 18:29:13+00:00,https://twitter.com/EXECUTIVESTEVE/status/1587512097067393024,EXECUTIVESTEVE,It says a lot about the Web Summit that when I first saw the tweet about the speakers getting unmoored my first instinct was to wonder which of them it was.,Parnell St Dublin 1,en
2022-11-01 18:28:02+00:00,https://twitter.com/RISHABH72887707/status/1587511800614236160,RISHABH72887707,Polkadot brings the future of Web3 to Web Summit 2022 by @Toma_Sadova https://t.co/UlbwRzDiGc,,en
2022-11-01 18:27:29+00:00,https://twitter.com/joliveira/status/1587511664341094400,joliveira,A primeira dama da Ucrânia está na abertura da Web Summit https://t.co/RixMGj0S8R,"Aveiro, Portugal",pt
2022-11-01 18:27:26+00:00,https://twitter.com/Vitalybcn/status/1587511648692101121,Vitalybcn,Web Summit 🔥 https://t.co/JyMYBqHWsL,"Spain,Barcelona",en
2022-11-01 18:25:28+00:00,https://twitter.com/ECO_PT/status/1587511153495777280,ECO_PT,Web Summit arranca com Altice Arena cheio. Siga aqui https://t.co/Bj82WvhtWw,Portugal,pt
2022-11-01 18:25:25+00:00,https://twitter.com/ivanvmbpdiaz/status/1587511141877555201,ivanvmbpdiaz,"Começou a Web Summit, o maior evento de tecnologia do mundo! https://t.co/P07XBGAfgX",,pt
2022-11-01 18:25:24+00:00,https://twitter.com/ivanvmbpdiaz/status/1587511140019486720,ivanvmbpdiaz,Olena Zelenska: primeira-dama da Ucrânia vai participar na Web Summit 2022 https://t.co/LrbDWe6ieQ,,pt
2022-11-01 18:25:03+00:00,https://twitter.com/VNiculescu/status/1587511050861174787,VNiculescu,Web Summit is on @flowpoint_ai 🦄 https://t.co/1CWtxYLaLZ,"London, England",en
2022-11-01 18:23:17+00:00,https://twitter.com/UZAIR_G10/status/1587510604041945091,UZAIR_G10,@paddycosgrave  please take action against the @WebSummit  team for not reversing my ticket and not responding to any emails I am standing outside the web summit for the last 3 hours my legs are so tired It's too disappointing and painful for me web summit support team worst serv,united States,en
2022-11-01 18:23:13+00:00,https://twitter.com/jordan120/status/1587510590272311296,jordan120,"Zelensky's wife is the ""surprise guest"" at Web Summit in Lisbon. I wonder who paid for her private jet flights in and out of the war zone?

https://t.co/OU28mzVaWZ",Lisbon,en
2022-11-01 18:22:52+00:00,https://twitter.com/UZAIR_G10/status/1587510498840510471,UZAIR_G10,@paddycosgrave @paddycosgrave please take action against the @WebSummit  team for not reversing my ticket and not responding to any emails I am standing outside the web summit for the last 3 hours my legs are so tired It's too disappointing and painful for me web summit support team worst servi,united States,en
2022-11-01 18:22:05+00:00,https://twitter.com/ChickoNorris/status/1587510303486533632,ChickoNorris,Oh não! É mesmo verdade que o Moedas mandou instalar um bebedouro para unicórnios à porta da WEB Summit? https://t.co/8hG3aU13UR,"Não sou ateniense, nem grego..",pt
2022-11-01 18:21:16+00:00,https://twitter.com/AdrianoWeng/status/1587510096476749824,AdrianoWeng,Estas empresas querem mudar o nosso futuro e vão estar na Web Summit - CNN Portugal https://t.co/5SmDBBV7Vp,London,pt
